,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,2667,14.230769230769,35,62.788086,8.425543,62.963867,8.425543
1,2668,10.0,26,62.788086,8.425543,62.963867,8.509829
2,2696,14.230769230769,28,62.788086,9.434505,62.963867,9.350634
3,2697,10.0,11,62.788086,9.434505,62.963867,9.098787
4,2698,10.615384615384999,16,62.788086,9.434505,62.963867,9.434505
5,2737,27.461538461538,59,62.875977,8.425543,62.963867,8.425543
6,2739,18.230769230769,42,62.875977,8.425543,62.963867,8.509829
7,2742,10.0,22,62.875977,9.68589,62.963867,9.68589
8,2780,13.615384615385,32,62.963867,9.098787,62.963867,9.182774
9,2781,20.846153846154,52,62.963867,9.098787,63.051758,9.098787
10,2782,10.615384615384999,30,62.963867,9.182774,62.963867,9.098787
11,2793,11.615384615385,36,63.051758,8.678289,63.051758,8.762463
12,2794,16.230769230769,47,63.051758,8.678289,63.13965,8.678289
13,2795,26.461538461538,61,63.051758,9.098787,62.963867,9.098787
14,2809,10.0,37,63.051758,10.93746,63.051758,10.854305
15,2824,13.615384615385,37,63.13965,9.350634,63.051758,9.350634
16,2825,27.461538461538,89,63.13965,11.435509,63.22754,11.435509
17,2828,11.615384615385,29,63.13965,8.425543,63.051758,8.425543
18,2838,56.153846153846,129,63.22754,11.435509,63.13965,11.435509
19,2849,10.0,25,63.22754,9.68589,63.22754,9.602135
20,2850,15.230769230769,51,63.22754,9.68589,63.31543,9.68589
21,2856,13.615384615385,44,63.31543,8.425543,63.40332,8.425543
22,2868,11.615384615385,35,63.31543,10.271082,63.31543,10.354521
23,2877,13.615384615385,48,63.40332,8.425543,63.49121,8.425543
24,2879,13.615384615385,33,63.40332,10.104082,63.49121,10.104082
25,2881,11.615384615385,32,63.40332,8.9307,63.49121,8.9307
26,2883,12.615384615385,36,63.49121,10.104082,63.40332,10.104082
27,2889,10.615384615384999,13,63.49121,8.425543,63.31543,8.172468
28,2890,15.230769230769,31,63.49121,8.425543,63.40332,8.509829
29,2891,42.307692307692,84,63.49121,8.425543,63.40332,8.425543
30,2892,11.615384615385,20,63.49121,8.425543,63.49121,8.594076
31,2893,57.282645064637,92,63.49121,8.425543,63.49121,8.509829
32,2894,21.846153846154,45,63.49121,8.425543,63.49121,8.341221
33,2895,100.46153846153999,155,63.49121,8.425543,63.5791,8.425543
34,2896,33.692307692308,75,63.49121,8.425543,63.5791,8.341221
35,2897,26.461538461538,47,63.49121,8.425543,63.5791,8.509829
36,2898,10.0,23,63.49121,8.425543,63.666992,8.425543
37,2899,11.615384615385,48,63.49121,8.509829,63.49121,8.425543
38,2919,13.615384615385,37,63.49121,9.434505,63.40332,9.434505
39,2920,40.307692307692,91,63.49121,9.434505,63.49121,9.518339
40,2921,19.846153846154,47,63.49121,9.518339,63.49121,9.434505
41,2932,29.076923076923,80,63.5791,8.425543,63.49121,8.425543
42,2937,22.846153846154,58,63.666992,10.354521,63.5791,10.354521
43,2938,20.846153846154,48,63.666992,10.354521,63.666992,10.271082
44,2955,11.615384615385,23,63.666992,9.350634,63.754883,9.350634
45,2957,13.615384615385,32,63.666992,10.020523,63.754883,10.020523
46,2964,16.230769230769,18,63.754883,8.594076,63.754883,8.678289
47,2965,12.615384615385,34,63.754883,9.434505,63.754883,9.350634
48,2966,10.615384615384999,26,63.754883,9.602135,63.754883,9.68589
49,2972,11.615384615385,29,63.754883,9.350634,63.666992,9.350634
50,2973,15.230769230769,22,63.754883,9.350634,63.666992,9.434505
51,2974,31.076923076923,52,63.754883,9.350634,63.754883,9.434505
52,2978,15.230769230769,15,63.754883,8.678289,63.754883,8.594076
53,2979,10.615384615384999,35,63.754883,8.678289,63.754883,8.762463
54,3030,12.615384615385,37,64.018555,8.425543,64.018555,8.509829
55,3031,10.615384615384999,38,64.018555,8.509829,64.018555,8.425543
56,3032,14.230769230769,49,64.018555,8.509829,64.018555,8.594076
57,3034,15.230769230769,34,64.018555,8.509829,64.106445,8.509829
58,3035,11.615384615385,33,64.018555,9.602135,63.930664,9.602135
59,3043,13.615384615385,42,64.018555,9.182774,64.106445,9.182774
60,3048,42.307692307692,110,64.106445,9.098787,64.106445,9.182774
61,3049,10.0,19,64.106445,9.098787,64.194336,9.098787
62,3058,26.461538461538,58,64.106445,9.266724,64.106445,9.182774
63,3059,18.230769230769,23,64.106445,9.266724,64.194336,9.266724
64,3061,12.615384615385,23,64.106445,9.182774,64.018555,9.098787
65,3062,22.846153846154,40,64.106445,9.182774,64.018555,9.266724
66,3063,31.076923076923,80,64.106445,9.182774,64.018555,9.182774
67,3065,90.07692307692301,225,64.106445,9.182774,64.106445,9.098787
68,3066,40.307692307692,86,64.106445,9.182774,64.106445,9.266724
69,3067,32.076923076922995,89,64.106445,9.182774,64.194336,9.098787
70,3068,13.615384615385,31,64.106445,9.182774,64.194336,9.266724
71,3069,12.615384615385,31,64.106445,9.182774,64.194336,9.014763
72,3070,102.38461538462,194,64.106445,9.182774,64.194336,9.182774
73,3071,10.0,30,64.106445,9.182774,64.28223,9.098787
74,3074,10.0,34,64.194336,9.098787,64.106445,9.182774
75,3085,11.615384615385,33,64.194336,9.182774,64.106445,9.098787
76,3086,71.0,121,64.194336,9.182774,64.106445,9.182774
77,3087,10.615384615384999,39,64.194336,9.182774,64.194336,9.098787
78,3115,13.615384615385,40,64.45801,8.9307,64.5459,8.9307
79,3130,14.230769230769,56,64.5459,8.9307,64.45801,8.9307
80,3151,10.615384615384999,43,64.63379,8.509829,64.72168,8.509829
81,3152,10.615384615384999,35,64.63379,9.014763,64.72168,9.014763
82,3178,15.230769230769,43,64.72168,8.9307,64.63379,8.9307
83,3179,25.461538461538,48,64.72168,8.9307,64.72168,9.014763
84,3186,12.615384615385,36,64.72168,9.014763,64.63379,9.014763
85,3187,12.615384615385,30,64.72168,9.014763,64.72168,8.9307
86,3188,22.846153846154,37,64.72168,9.434505,64.72168,9.350634
87,3196,31.076923076923,75,64.72168,8.509829,64.63379,8.509829
88,3197,16.230769230769,44,64.72168,8.509829,64.63379,8.594076
89,3198,141.38461538462,293,64.72168,8.509829,64.72168,8.594076
90,3199,10.0,24,64.72168,8.509829,64.72168,8.678289
91,3200,10.615384615384999,22,64.72168,8.509829,64.80957,8.425543
92,3201,10.615384615384999,29,64.72168,8.594076,64.63379,8.509829
93,3202,18.230769230769,38,64.72168,8.594076,64.63379,8.594076
94,3203,172.84615384615,363,64.72168,8.594076,64.72168,8.509829
95,3204,22.846153846154,52,64.72168,8.594076,64.72168,8.678289
96,3206,19.846153846154,56,64.72168,9.350634,64.72168,9.434505
97,3216,20.846153846154,56,64.80957,8.594076,64.80957,8.509829
98,3246,20.846153846154,53,64.80957,8.509829,64.80957,8.594076
99,3247,97.0,219,64.80957,9.350634,64.80957,9.434505
100,3248,10.615384615384999,23,64.80957,9.434505,64.80957,9.266724
101,3249,203.61538461538,410,64.80957,9.434505,64.80957,9.350634
102,3462,10.615384615384999,42,65.24902,11.352606,65.336914,11.352606
103,3482,11.615384615385,43,65.336914,11.352606,65.24902,11.352606
104,3491,30.076923076923,113,65.336914,10.854305,65.336914,10.93746
105,3495,10.615384615384999,46,65.336914,11.932035,65.424805,11.932035
106,3499,11.615384615385,61,65.336914,10.93746,65.24902,10.93746
107,3500,26.461538461538,81,65.336914,10.93746,65.336914,10.854305
108,3501,18.230769230769,60,65.336914,12.0972,65.424805,12.0972
109,3502,19.846153846154,85,65.424805,11.352606,65.424805,11.269661
110,3504,10.615384615384999,54,65.424805,11.352606,65.512695,11.352606
111,3505,14.230769230769,46,65.424805,11.932035,65.336914,11.932035
112,3506,10.615384615384999,40,65.424805,11.932035,65.424805,11.849388
113,3529,13.615384615385,38,65.424805,10.854305,65.336914,10.854305
114,3530,13.615384615385,55,65.424805,11.020573,65.512695,11.020573
115,3531,15.230769230769,66,65.424805,11.269661,65.424805,11.352606
116,3532,14.230769230769,30,65.424805,11.269661,65.512695,11.269661
117,3533,15.230769230769,65,65.424805,12.0972,65.336914,12.0972
118,3534,10.615384615384999,46,65.424805,12.50935,65.424805,12.427008
119,3543,12.615384615385,56,65.424805,12.427008,65.424805,12.50935
