x0,y0,x1,y1,Unnamed: 0,index,Baseline: People Moving,Crisis: People Moving,day,reduction,cluster
62.875977,8.425543,63.13965,8.425543,29.714285714285715,7704.142857142857,17.61459968602829,27.0,4.0,-0.6070141788218321,3
62.875977,8.425543,63.22754,8.256863,32.2,8085.2,11.8619047619048,18.2,3.6,-0.5682428309945092,3
62.875977,8.425543,63.31543,8.172468,23.166666666666668,7367.833333333333,15.253663003663,27.083333333333332,3.8333333333333335,-0.8796406710559158,3
62.875977,8.425543,63.49121,8.425543,30.166666666666668,7648.333333333333,11.8849206349205,18.5,4.0,-0.6368075166516726,3
62.875977,8.509829,62.963867,8.509829,28.4,8077.4,10.7999999999998,22.6,2.4,-1.094548153079745,3
62.875977,8.678289,62.963867,8.678289,37.0,8180.0,10.75595238095225,15.0,2.5,-0.40823699421967413,3
62.875977,8.678289,62.963867,8.762463,38.8,8212.8,25.365641025641,27.2,3.0,-0.06935312293411397,3
62.875977,8.9307,62.963867,8.9307,32.333333333333336,7818.666666666667,16.55830280830283,37.0,3.6666666666666665,-1.2224928829928627,3
62.875977,9.014763,62.963867,9.098787,14.666666666666666,6810.0,11.007936507936334,27.0,4.0,-1.4544098452359193,3
62.875977,9.098787,62.963867,9.098787,23.583333333333332,7226.833333333333,17.697496947497,44.833333333333336,3.5833333333333335,-1.594844418528823,3
62.875977,9.098787,63.051758,9.098787,16.0,7683.0,10.0,12.0,1.0,-0.2,3
62.875977,9.266724,62.963867,9.182774,40.8,8225.6,15.508791208791399,21.2,3.0,-0.38626372034234946,3
62.875977,9.266724,62.963867,9.266724,41.333333333333336,8039.166666666667,16.724969474969498,33.0,3.5,-1.0113889179015063,3
62.875977,9.350634,62.963867,9.350634,42.333333333333336,8044.166666666667,12.828754578754667,42.666666666666664,3.5,-2.3511678019189874,3
62.875977,9.434505,62.963867,9.434505,17.75,6778.5,47.006579841071,24.125,4.125,0.2150659615217851,1
62.875977,9.68589,62.963867,9.602135,36.0,8147.5,10.91071428571425,17.25,3.25,-0.5876169412243311,1
62.875977,9.68589,62.963867,9.68589,20.266666666666666,5553.8,21.098778998779064,43.6,3.933333333333333,-1.27451321827414,1
62.875977,9.68589,62.963867,9.769608,34.8,8171.4,14.537362637362998,22.0,3.0,-0.5237501847745367,1
62.875977,9.68589,63.051758,9.68589,35.25,8141.5,12.86932234432225,11.5,2.5,0.09171740661926756,1
62.963867,8.425543,62.963867,8.509829,44.166666666666664,8089.166666666667,10.996031746031667,35.5,3.5,-2.2529602148351064,3
62.963867,8.509829,62.963867,8.425543,19.0,7210.0,10.436507936507667,37.333333333333336,3.6666666666666665,-2.5828822977557433,3
62.963867,8.509829,62.963867,8.594076,45.8,8284.2,10.7380952380952,28.6,3.0,-1.6624367841531662,3
62.963867,8.594076,62.963867,8.509829,29.333333333333332,7585.0,10.436507936507667,25.333333333333332,2.3333333333333335,-1.431911669192532,3
62.963867,8.678289,63.051758,8.678289,18.8,7175.6,11.2516483516484,34.6,3.0,-2.0820498536576686,3
62.963867,9.014763,62.963867,9.098787,24.90909090909091,7164.363636363636,13.362970362970456,39.81818181818182,3.4545454545454546,-1.9144653719157312,3
62.963867,9.014763,63.051758,9.098787,16.4,7139.0,13.137362637362799,26.8,3.0,-1.0445591206081108,3
62.963867,9.098787,62.963867,9.014763,44.0,7822.571428571428,12.948456305599285,43.857142857142854,4.0,-2.406309807666482,3
62.963867,9.098787,62.963867,9.182774,23.523809523809526,5696.142857142857,19.542037327751856,51.23809523809524,4.0,-1.6193763045818201,3
62.963867,9.098787,63.051758,9.098787,24.523809523809526,5697.142857142857,44.21592534449686,96.04761904761905,4.0,-1.2497071918230103,3
62.963867,9.182774,62.963867,9.098787,27.210526315789473,6016.263157894737,19.438500096394947,49.78947368421053,4.0,-1.5199038355691747,3
62.963867,9.182774,62.963867,9.266724,27.0,7603.0,10.642857142857,11.0,4.0,-0.03355704697987962,3
62.963867,9.182774,63.051758,9.098787,21.142857142857142,6603.285714285715,24.191784406070145,40.857142857142854,4.0,-0.8932359724423566,3
62.963867,9.266724,62.963867,9.182774,53.0,8541.0,10.642857142857,19.0,4.0,-0.785234899328883,3
62.963867,9.266724,63.051758,9.266724,51.0,8294.2,12.627838827839,19.2,3.0,-0.537959866220711,1
62.963867,9.350634,63.13965,9.350634,18.5,7315.5,11.672619047619,25.5,3.0,-1.1870763024035573,1
62.963867,9.518339,62.963867,9.602135,24.0,7191.6,12.891575091575001,14.6,3.0,-0.16766448387610428,1
62.963867,9.602135,62.963867,9.518339,52.0,8307.8,14.1246153846154,19.4,3.0,-0.41810084534219333,1
62.963867,9.936924,63.051758,9.936924,25.0,7194.0,14.350695970696199,19.6,3.0,-0.39079546065984766,1
62.963867,10.020523,63.051758,10.020523,27.5,7371.0,11.922619047619,25.25,3.0,-1.1128866389777352,1
63.051758,8.425543,63.051758,8.341221,53.25,8289.25,16.658882783882998,17.0,3.25,-0.028135984868531333,3
63.051758,8.425543,63.051758,8.509829,53.8,8314.4,12.0345054945056,17.8,3.0,-0.46714238300369393,3
63.051758,8.425543,63.13965,8.341221,56.0,8591.0,10.333333333333,11.0,1.0,-0.06451612903229241,3
63.051758,8.425543,63.13965,8.425543,34.5,6650.0,31.97696886446875,60.5625,4.125,-1.4787895958664117,3
63.051758,8.425543,63.13965,8.509829,57.5,8581.0,12.542857142857,12.0,2.5,0.03960755813952169,3
63.051758,8.509829,63.051758,8.425543,31.75,7369.0,10.976465201465249,13.5,2.5,-0.2257052886454671,3
63.051758,8.509829,63.13965,8.594076,60.0,8602.0,10.642857142857,12.0,4.0,-0.12751677852350504,3
63.051758,8.594076,63.051758,8.678289,34.666666666666664,7467.666666666667,11.007936507936334,30.333333333333332,3.3333333333333335,-1.7981229411399688,3
63.051758,8.678289,62.963867,8.678289,56.6,8356.8,11.5945054945056,35.8,3.0,-2.078661076713324,3
63.051758,8.678289,63.051758,8.594076,63.0,8607.0,11.357142857143,27.0,4.0,-1.377358490566008,3
63.051758,8.678289,63.051758,8.762463,31.238095238095237,5750.190476190476,27.223455860472285,49.285714285714285,4.0,-1.0432613400586868,3
63.051758,8.678289,63.051758,8.8466,57.6,8358.0,12.4714285714286,28.4,3.0,-1.3247879571408947,3
63.051758,8.678289,63.13965,8.678289,32.388888888888886,5527.555555555556,21.40730565730572,55.44444444444444,4.166666666666667,-1.6257538508998237,3
63.051758,8.678289,63.13965,8.762463,50.25,7287.125,16.577060439560373,40.75,3.75,-1.4780032900536848,3
63.051758,8.762463,63.051758,8.678289,47.6,6987.2,36.079432165148404,59.666666666666664,4.133333333333334,-0.8502022537401498,3
63.051758,8.762463,63.051758,8.8466,77.5,8595.5,10.8333333333335,14.0,4.5,-0.2926136363636158,3
63.051758,8.762463,63.13965,8.762463,74.2,8407.8,16.7629304029304,25.0,3.0,-0.5452410403795078,3
63.051758,8.8466,63.051758,8.678289,30.25,7398.0,12.83928571428575,27.0,3.0,-1.1137978936486357,3
63.051758,8.8466,63.051758,8.762463,35.0,7637.0,10.285714285714,20.0,4.0,-0.9444444444444984,3
63.051758,8.9307,63.051758,9.098787,42.0,7897.0,10.333333333333,22.0,1.0,-1.1290322580645848,3
63.051758,9.014763,63.051758,9.098787,26.285714285714285,6638.857142857143,25.096546310832142,62.57142857142857,4.0,-1.5200901372542253,3
63.051758,9.098787,62.963867,9.014763,61.8,8364.2,12.4611721611722,26.6,3.0,-1.1883611206209526,3
63.051758,9.098787,62.963867,9.098787,33.714285714285715,5753.809523809524,45.262183847898,97.28571428571429,4.0,-1.276295531561473,3
63.051758,9.098787,62.963867,9.182774,58.714285714285715,7894.571428571428,24.912872841444287,38.57142857142857,4.0,-0.6575720493521738,3
63.051758,9.098787,63.051758,8.9307,65.8,8368.2,11.4509157509156,17.4,3.0,-0.5535598165233426,3
63.051758,9.098787,63.051758,9.014763,54.0,7242.625,22.206501831501875,51.75,4.0,-1.389072701766599,3
63.051758,9.098787,63.051758,9.182774,64.5,8175.666666666667,20.057692307692168,40.333333333333336,3.5,-1.0687125186839397,3
63.051758,9.098787,63.13965,9.014763,71.5,8565.0,10.488095238095,21.5,4.5,-1.0553150032475065,3
63.051758,9.182774,63.051758,9.098787,41.857142857142854,7257.571428571428,19.192307692307573,38.285714285714285,3.2857142857142856,-1.066365084471173,3
63.051758,9.266724,62.963867,9.266724,35.2,7272.0,13.0726007326008,15.4,3.0,-0.19991225698836884,1
63.051758,9.266724,63.13965,9.350634,41.5,7787.5,10.0357142857145,13.0,2.5,-0.29503546099287825,1
63.051758,9.350634,63.13965,9.350634,51.857142857142854,7320.5,29.19389346210843,56.57142857142857,4.0,-1.1800108988471483,1
63.051758,9.434505,63.13965,9.350634,36.6,7273.8,21.689010989010804,34.4,3.0,-0.6022916286998028,1
63.051758,9.769608,63.051758,9.853285,45.0,7571.0,10.488095238095,18.5,3.0,-0.7593634985928063,1
63.051758,9.853285,63.13965,9.769608,70.0,8643.0,10.333333333333,10.0,1.0,0.03225806451609781,1
63.051758,9.853285,63.13965,9.853285,68.4,8371.6,15.1271062271064,27.0,3.0,-0.8132278099143457,1
63.051758,9.936924,62.963867,9.936924,69.4,8372.6,14.590402930402998,19.4,3.0,-0.3206909462748009,1
63.051758,10.020523,62.963867,10.020523,67.66666666666667,8180.0,11.170634920634834,26.666666666666668,3.5,-1.4042613037395004,1
63.051758,10.020523,63.051758,10.104082,68.66666666666667,8181.0,14.670024420024665,26.5,3.5,-0.8499713910418576,1
63.051758,10.020523,63.13965,10.187601,76.5,8570.0,11.6785714285715,17.5,4.5,-0.49842767295596546,1
63.051758,10.104082,63.051758,10.020523,29.166666666666668,6980.666666666667,14.836691086691332,23.5,3.5,-0.6218002698664105,1
63.051758,10.854305,63.051758,10.93746,44.285714285714285,7115.428571428572,12.90423861852443,42.42857142857143,3.7142857142857144,-2.3003674208051277,1
63.051758,10.93746,63.051758,10.854305,45.2,5643.7,11.5663003663004,43.2,3.0,-2.7422485163265415,1
63.051758,10.93746,63.13965,10.93746,52.666666666666664,6997.333333333333,15.173290598290668,46.416666666666664,3.25,-2.157010185955143,1
63.13965,8.425543,63.051758,8.341221,97.66666666666667,8742.0,10.674603174603,35.333333333333336,3.3333333333333335,-2.32339216879698,3
63.13965,8.425543,63.051758,8.425543,48.61904761904762,5846.238095238095,24.875091575091524,52.904761904761905,4.0,-1.677532026190183,3
63.13965,8.425543,63.13965,8.341221,89.33333333333333,8378.666666666666,10.649572649572667,34.333333333333336,2.0,-2.2236743309674596,3
63.13965,8.509829,63.051758,8.425543,49.5,7833.0,12.045238095238,12.0,2.5,0.0030872306883778493,3
63.13965,8.509829,63.13965,8.594076,78.6,8429.8,28.0018315018316,44.0,3.0,-0.5809473925776805,3
63.13965,8.594076,63.051758,8.509829,53.0,7748.0,10.642857142857,14.0,4.0,-0.3154362416107559,3
63.13965,8.594076,63.13965,8.509829,43.8,7322.6,27.4684981684982,45.8,3.0,-0.6831494242655722,3
63.13965,8.678289,63.051758,8.678289,55.5,7340.142857142857,24.334903192046074,63.42857142857143,4.0,-1.7183065234123267,3
63.13965,8.762463,63.051758,8.678289,51.833333333333336,7127.166666666667,17.771978021978168,42.833333333333336,3.5,-1.4154565357318676,3
63.13965,8.762463,63.051758,8.762463,56.4,7381.2,16.7432967032966,22.2,3.0,-0.36824221611391816,3
63.13965,8.9307,63.22754,8.9307,48.2,7352.8,19.4699633699632,35.8,3.0,-0.8478780270627144,3
63.13965,8.9307,63.22754,9.014763,60.0,7783.0,11.142857142857,14.0,4.0,-0.2564102564102725,3
63.13965,9.014763,63.051758,9.098787,49.0,7328.5,10.845238095237999,20.5,4.5,-0.8879082978291918,3
63.13965,9.014763,63.22754,9.014763,46.2,7325.4,13.337362637362798,31.4,3.0,-1.3662144110488195,3
63.13965,9.182774,63.13965,9.350634,57.0,7474.666666666667,14.311111111111332,17.333333333333332,2.6666666666666665,-0.18537875854947203,1
63.13965,9.266724,63.13965,9.350634,47.2,7326.4,21.3930402930402,31.6,3.0,-0.47639046862469564,1
63.13965,9.350634,62.963867,9.350634,83.25,8684.0,11.25595238095225,25.75,3.0,-1.2891287045273947,1
63.13965,9.350634,63.051758,9.266724,86.5,8764.0,10.309523809523501,13.5,2.5,-0.30958781362011084,1
63.13965,9.350634,63.051758,9.350634,45.94736842105263,5892.263157894737,23.31452825562147,48.1578947368421,3.736842105263158,-1.1673331960840136,1
63.13965,9.350634,63.051758,9.434505,82.2,8492.6,22.065201465201202,34.0,3.0,-0.5535097652826995,1
63.13965,9.350634,63.13965,9.182774,85.25,8461.0,14.899084249084499,17.0,2.5,-0.16435382196198278,1
63.13965,9.350634,63.13965,9.266724,80.16666666666667,8297.0,19.0583028083025,29.5,3.5,-0.553507173675443,1
63.13965,9.350634,63.13965,9.434505,81.16666666666667,8298.0,17.732905982905834,30.833333333333332,3.5,-0.7881068772001251,1
63.13965,9.350634,63.22754,9.266724,89.0,8499.6,23.084249084249002,27.2,3.0,-0.20399301496376676,1
63.13965,9.350634,63.22754,9.350634,87.0,8497.6,24.469230769230798,44.0,3.0,-0.8167972748909851,1
63.13965,9.350634,63.22754,9.434505,83.66666666666667,8300.5,24.215811965811834,37.666666666666664,3.5,-0.6964887179714242,1
63.13965,9.434505,63.13965,9.350634,45.833333333333336,6910.166666666667,18.280525030525,32.333333333333336,3.6666666666666665,-0.7612132573710486,1
63.13965,9.518339,63.22754,9.518339,99.0,8743.666666666666,12.663492063492,12.333333333333334,3.3333333333333335,0.023004096658818387,1
63.13965,9.602135,63.22754,9.68589,58.0,7384.4,15.500439560439798,20.6,3.0,-0.35214944585863267,1
63.13965,9.68589,63.22754,9.68589,69.16666666666667,7504.833333333333,22.252442002442,41.166666666666664,3.5833333333333335,-1.005739204111532,1
63.13965,9.769608,63.051758,9.853285,63.0,7790.0,10.642857142857,11.0,4.0,-0.03355704697987962,1
63.13965,9.769608,63.22754,9.68589,51.75,7332.5,11.57646520146525,22.5,3.25,-0.9830407255636888,1
63.13965,9.853285,63.051758,9.853285,60.0,7386.8,15.204029304029598,24.0,3.0,-0.6187956458830566,1
63.13965,10.271082,63.13965,10.187601,86.0,8624.0,10.845238095237999,18.0,4.5,-0.6459728139582163,1
63.13965,10.93746,63.051758,10.93746,67.54545454545455,7741.818181818182,17.66966366966382,55.18181818181818,3.272727272727273,-2.233264163526971,1
63.13965,11.435509,63.22754,11.435509,47.61904761904762,5836.809523809524,75.64744986315905,189.28571428571428,4.0,-1.5595114577498816,1
63.22754,8.425543,63.31543,8.425543,64.6,7429.6,14.490695970696,20.0,3.0,-0.3926588685540432,3
63.22754,8.425543,63.49121,8.425543,78.0,7874.0,10.642857142857,11.0,4.0,-0.03355704697987962,3
63.22754,8.509829,63.22754,8.594076,65.8,7430.8,15.1404395604396,29.2,3.0,-0.963200692036468,3
63.22754,8.594076,63.22754,8.509829,121.4,8615.8,15.004102564102599,29.8,3.0,-1.0081780283087514,3
63.22754,8.594076,63.22754,8.678289,122.4,8616.8,15.860439560439797,36.0,3.0,-1.2813639970649302,3
63.22754,8.594076,63.31543,8.509829,132.0,8884.0,10.642857142857,15.0,4.0,-0.4093959731543813,3
63.22754,8.594076,63.31543,8.594076,123.6,8618.2,20.6997069597068,36.0,3.0,-0.751416386125394,3
63.22754,8.594076,63.31543,8.678289,96.0,7921.0,10.642857142857,15.0,4.0,-0.4093959731543813,3
63.22754,8.678289,63.22754,8.594076,66.8,7432.2,15.727106227106399,36.0,3.0,-1.2980963238617829,3
63.22754,8.678289,63.31543,8.678289,67.8,7433.2,22.2692307692306,52.8,3.0,-1.4009060922914744,3
63.22754,8.9307,63.13965,8.9307,98.6,8557.2,18.41663003663,35.0,3.0,-0.9420283468651206,3
63.22754,8.9307,63.22754,9.014763,65.26666666666667,6773.8,15.100219780219668,41.13333333333333,4.266666666666667,-1.9001260527701327,3
63.22754,8.9307,63.31543,8.9307,100.4,8559.2,12.7011721611724,27.8,3.0,-1.19394378158534,3
63.22754,9.014763,63.13965,9.014763,101.4,8560.8,11.5945054945056,26.8,3.0,-1.3302991552351933,3
63.22754,9.014763,63.22754,8.9307,63.05882352941177,6387.529411764706,14.42730015082947,38.588235294117645,4.0588235294117645,-1.8002619608696295,3
63.22754,9.014763,63.31543,9.014763,103.4,8563.0,11.6188278388278,20.4,3.0,-0.791682644365574,3
63.22754,9.266724,63.13965,9.350634,78.2,7466.4,20.789010989010997,23.4,3.0,-0.12530914514611013,1
63.22754,9.350634,63.13965,9.350634,54.125,6866.875,18.53493589743575,33.25,4.25,-0.909245040051812,1
63.22754,9.350634,63.22754,9.434505,95.8,8530.6,11.5345054945056,17.0,3.0,-0.4715640351057087,1
63.22754,9.434505,63.13965,9.350634,64.16666666666667,6982.666666666667,21.754517704517667,36.833333333333336,3.6666666666666665,-0.8424632100659418,1
63.22754,9.434505,63.22754,9.350634,71.5,7296.5,11.0357142857145,16.0,3.5,-0.4541420118342946,1
63.22754,9.434505,63.22754,9.518339,88.2,8002.1,14.4932600732601,32.8,3.0,-1.4632412770159253,1
63.22754,9.518339,63.13965,9.518339,64.5,6863.0,10.3076923076925,12.5,4.0,-0.21231884057968795,1
63.22754,9.518339,63.22754,9.434505,86.0,7853.363636363636,15.139793539793454,34.81818181818182,3.3636363636363638,-1.522011335341743,1
63.22754,9.518339,63.22754,9.68589,74.4,7441.0,13.670695970696197,16.2,3.0,-0.19078064634399783,1
63.22754,9.602135,63.22754,9.68589,71.15384615384616,7508.0,29.996055226824463,44.84615384615385,3.769230769230769,-0.7930432856484294,1
63.22754,9.68589,63.13965,9.602135,109.4,8603.0,16.4471062271064,20.2,3.0,-0.23411961937613465,1
63.22754,9.68589,63.13965,9.68589,75.81818181818181,6669.0,22.242923742923725,40.36363636363637,3.8181818181818183,-0.9257066114086855,1
63.22754,9.68589,63.13965,9.769608,108.4,8602.0,11.647838827839,23.0,3.0,-0.9970904489091146,1
63.22754,9.68589,63.22754,9.518339,113.4,8607.2,14.404029304029597,17.4,3.0,-0.2012208953531009,1
63.22754,9.68589,63.22754,9.602135,62.30769230769231,5681.7692307692305,28.350211327134385,44.30769230769231,3.769230769230769,-1.0345524849184276,1
63.22754,9.68589,63.22754,9.769608,82.44444444444444,6922.777777777777,23.70695970695978,36.111111111111114,4.111111111111111,-0.7522609298729888,1
63.22754,9.68589,63.22754,9.853285,114.4,8608.2,20.7492307692306,17.4,3.0,0.15290633601320963,1
63.22754,9.68589,63.31543,9.602135,115.4,8609.2,19.069963369963197,26.0,3.0,-0.35496776745781444,1
63.22754,9.68589,63.31543,9.68589,64.47619047619048,5912.9047619047615,25.76684109541267,56.38095238095238,4.0,-1.5302943234126818,1
63.22754,9.68589,63.31543,9.769608,85.5,7432.75,26.108974358974418,37.333333333333336,4.416666666666667,-0.5536226172850711,1
63.22754,9.68589,63.31543,9.853285,117.4,8611.2,16.2604395604398,15.2,3.0,0.054105889776950813,1
63.22754,9.68589,63.40332,9.68589,117.5,8547.0,11.0333333333335,14.75,2.75,-0.33175555717688515,1
63.22754,9.68589,63.40332,9.853285,118.5,8796.5,20.766666666667,14.0,1.5,0.321294432570408,1
63.22754,9.769608,63.22754,9.68589,70.0,7406.090909090909,21.513153513153636,37.81818181818182,3.8181818181818183,-1.1088026563580746,1
63.22754,9.853285,63.22754,9.68589,75.4,7442.4,20.242564102564,14.6,3.0,0.26280861833797015,1
63.22754,10.104082,63.31543,10.104082,73.0,7332.25,15.02435897435875,11.25,2.75,0.23922563600733276,1
63.22754,10.271082,63.31543,10.271082,64.0,7425.0,10.91071428571425,26.0,3.5,-1.3834655277608379,1
63.22754,11.435509,63.13965,11.435509,59.333333333333336,5886.666666666667,79.18852258852219,192.33333333333334,4.0,-1.4254632729510197,1
63.22754,11.435509,63.22754,11.51837,94.42857142857143,8081.714285714285,13.240973312402,36.42857142857143,4.0,-1.7643296319454465,1
63.22754,11.51837,63.22754,11.435509,91.18181818181819,7719.636363636364,12.246420246420273,31.545454545454547,3.6363636363636362,-1.6119485370860689,1
63.31543,8.425543,63.22754,8.425543,125.0,8645.6,14.971135531135399,23.4,3.0,-0.5833765777228034,3
63.31543,8.425543,63.31543,8.341221,126.0,8646.8,16.2604395604398,33.2,3.0,-1.0612707149014473,3
63.31543,8.425543,63.40332,8.341221,127.0,8647.8,15.0372161172162,22.2,3.0,-0.5061378506989129,3
63.31543,8.425543,63.40332,8.425543,68.38095238095238,5937.285714285715,20.031484388627145,55.285714285714285,4.0,-1.9910356240311402,3
63.31543,8.425543,63.49121,8.425543,96.61538461538461,7736.153846153846,16.61425753733446,27.46153846153846,3.769230769230769,-0.738305055083599,3
63.31543,8.509829,63.22754,8.594076,101.0,7961.0,11.357142857143,15.0,4.0,-0.3207547169811155,3
63.31543,8.594076,63.22754,8.594076,86.4,7510.0,19.399487179487,33.2,3.0,-0.7249388891804674,3
63.31543,8.594076,63.31543,8.678289,94.0,7787.5,11.345238095237999,24.5,3.0,-1.1728510162222894,3
63.31543,8.678289,63.22754,8.594076,134.0,8800.0,10.333333333333,21.0,5.0,-1.0322580645161945,3
63.31543,8.678289,63.22754,8.678289,121.33333333333333,8446.0,19.61324786324783,46.0,3.5,-1.4465419207616763,3
63.31543,8.678289,63.31543,8.594076,135.33333333333334,8867.333333333334,11.230158730158665,31.666666666666668,2.3333333333333335,-1.8428796636889355,3
63.31543,8.678289,63.31543,8.762463,131.2,8653.2,15.351868131868002,23.4,3.0,-0.5497931537561077,3
63.31543,8.678289,63.40332,8.678289,123.83333333333333,8448.833333333334,14.328144078144168,31.666666666666668,3.5,-1.239428848124492,3
63.31543,8.762463,63.31543,8.678289,82.2,7487.8,15.9652014652014,24.6,3.0,-0.5812208336736694,3
63.31543,8.762463,63.40332,8.8466,131.0,8901.5,12.8142857142855,13.0,2.5,-0.016829438437406453,3
63.31543,8.9307,63.22754,8.9307,87.8,7512.0,13.1811721611722,27.0,3.0,-1.0705062192182078,3
63.31543,9.014763,63.22754,9.014763,89.25,7488.25,12.120970695970499,13.75,3.25,-0.16109070720758695,3
63.31543,9.350634,63.40332,9.434505,92.6,7552.0,13.3945054945056,22.4,3.0,-0.682722440486584,1
63.31543,9.350634,63.49121,9.434505,93.0,7400.5,14.48434065934075,16.25,3.5,-0.15987994064670075,1
