,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,7825,10.333333333333,17,62.612305,10.020523,64.80957,9.434505
1,8088,10.333333333333,19,62.788086,8.425543,62.963867,8.256863
2,8089,31.666666666667,97,62.788086,8.425543,62.963867,8.425543
3,8090,24.0,64,62.788086,8.425543,62.963867,8.509829
4,8091,12.0,32,62.788086,8.425543,62.963867,8.594076
5,8092,10.333333333333,20,62.788086,8.425543,63.051758,8.509829
6,8093,10.333333333333,14,62.788086,8.425543,63.051758,8.678289
7,8094,11.0,21,62.788086,8.425543,63.13965,8.425543
8,8095,28.0,28,62.788086,8.425543,63.31543,8.172468
9,8096,15.666666666666998,22,62.788086,8.425543,63.49121,8.425543
10,8097,15.666666666666998,15,62.788086,8.425543,63.666992,8.0880375
11,8123,19.333333333333,47,62.788086,9.350634,62.963867,9.350634
12,8163,37.333333333333,53,62.788086,9.434505,62.963867,9.350634
13,8164,28.0,38,62.788086,9.434505,62.963867,9.098787
14,8165,19.333333333333,27,62.788086,9.434505,62.963867,9.182774
15,8166,14.666666666666998,27,62.788086,9.434505,62.963867,9.266724
16,8167,17.666666666667,26,62.788086,9.434505,62.963867,9.434505
17,8168,28.0,43,62.788086,9.434505,62.963867,9.518339
18,8169,13.0,24,62.788086,9.434505,62.963867,9.602135
19,8170,28.0,38,62.788086,9.434505,63.051758,9.098787
20,8171,10.333333333333,11,62.788086,9.434505,63.051758,9.434505
21,8172,15.666666666666998,30,62.788086,9.434505,63.051758,9.350634
22,8173,24.0,30,62.788086,9.434505,63.13965,9.350634
23,8175,13.0,15,62.788086,9.434505,63.22754,9.434505
24,8176,10.333333333333,10,62.788086,9.434505,63.22754,9.266724
25,8177,18.666666666667,22,62.788086,9.434505,63.22754,9.68589
26,8180,15.666666666666998,19,62.788086,9.434505,64.106445,9.182774
27,8275,80.266666666667,173,62.875977,8.425543,62.963867,8.425543
28,8276,65.4,124,62.875977,8.425543,62.963867,8.509829
