,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,7325,14.357142857143,37,62.788086,8.425543,62.963867,8.425543
1,7326,10.357142857143,20,62.788086,8.425543,62.963867,8.509829
2,7328,11.357142857143,18,62.788086,8.425543,63.051758,8.678289
3,7330,16.071428571429,16,62.788086,8.425543,63.31543,8.172468
4,7331,10.642857142857,19,62.788086,8.425543,63.49121,8.425543
5,7351,13.357142857143,21,62.788086,9.350634,63.13965,9.350634
6,7374,13.357142857143,32,62.788086,9.434505,62.963867,9.098787
7,7376,48.816464392426994,19,62.788086,9.434505,62.963867,9.434505
8,7377,17.071428571429,37,62.788086,9.434505,63.051758,9.098787
9,7379,22.785714285714,48,62.788086,9.434505,63.13965,9.350634
10,7381,11.357142857143,21,62.788086,9.434505,63.22754,9.68589
11,7450,28.5,76,62.875977,8.425543,62.963867,8.425543
12,7451,20.785714285714,37,62.875977,8.425543,62.963867,8.509829
13,7452,14.357142857143,19,62.875977,8.425543,63.31543,8.172468
14,7457,11.357142857143,30,62.875977,9.68589,62.963867,9.68589
15,7491,10.642857142857,18,62.875977,8.509829,62.963867,8.509829
16,7500,24.5,52,62.875977,9.098787,62.963867,9.098787
17,7531,12.357142857143,30,62.875977,9.014763,62.963867,9.098787
18,7537,77.074614332706,24,62.875977,9.434505,62.963867,9.434505
19,7549,16.071428571429,48,62.963867,9.014763,62.963867,9.098787
20,7551,15.071428571429,26,62.963867,9.014763,63.051758,9.098787
21,7556,12.357142857143,26,62.963867,9.350634,63.13965,9.350634
22,7592,10.642857142857,32,62.963867,8.509829,62.963867,8.425543
23,7594,10.642857142857,44,62.963867,8.678289,63.051758,8.678289
24,7598,19.071428571429,35,62.963867,9.098787,62.963867,9.182774
25,7599,84.57142857142901,141,62.963867,9.098787,63.051758,9.098787
26,7602,34.928571428571,80,62.963867,9.182774,62.963867,9.098787
27,7603,10.642857142857,11,62.963867,9.182774,62.963867,9.266724
28,7604,33.214285714286,39,62.963867,9.182774,63.051758,9.098787
29,7609,15.714285714286001,14,62.963867,9.518339,62.963867,9.602135
30,7611,16.071428571429,19,62.963867,9.936924,63.051758,9.936924
31,7612,13.357142857143,28,62.963867,10.020523,63.051758,10.020523
32,7626,10.642857142857,21,62.963867,8.594076,62.963867,8.509829
33,7635,22.785714285714,64,63.051758,8.425543,63.13965,8.425543
34,7636,14.357142857143,24,63.051758,8.8466,63.051758,8.678289
35,7637,10.285714285714,20,63.051758,8.8466,63.051758,8.762463
36,7639,33.214285714286,71,63.051758,9.014763,63.051758,9.098787
37,7641,17.071428571429,25,63.051758,10.104082,63.051758,10.020523
38,7685,11.357142857143,17,63.051758,8.509829,63.051758,8.425543
39,7688,12.357142857143,26,63.051758,8.594076,63.051758,8.678289
40,7690,56.5,39,63.051758,8.678289,63.051758,8.762463
41,7691,12.357142857143,32,63.051758,8.678289,63.13965,8.678289
42,7695,43.642857142857,91,63.051758,9.098787,62.963867,9.098787
43,7697,14.214285714286001,13,63.051758,9.266724,62.963867,9.266724
44,7699,10.071428571429,14,63.051758,9.266724,63.13965,9.350634
45,7700,24.214285714286,27,63.051758,9.434505,63.13965,9.350634
46,7724,40.285714285714,77,63.051758,8.762463,63.051758,8.678289
47,7725,24.5,36,63.051758,9.182774,63.051758,9.098787
48,7727,55.343307443005,77,63.051758,9.350634,63.13965,9.350634
49,7728,10.642857142857,22,63.051758,9.769608,63.051758,9.853285
50,7729,15.071428571429,44,63.051758,10.854305,63.051758,10.93746
51,7730,23.785714285714,54,63.051758,10.93746,63.13965,10.93746
52,7747,12.357142857143,12,63.13965,8.509829,63.051758,8.425543
53,7748,10.642857142857,14,63.13965,8.594076,63.051758,8.509829
54,7749,29.214285714286,38,63.13965,8.594076,63.13965,8.509829
55,7750,44.642857142857,92,63.13965,8.678289,63.051758,8.678289
