,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,4399,14.666666666666998,35,62.788086,8.425543,62.963867,8.425543
1,4401,12.0,19,62.788086,8.425543,63.31543,8.172468
2,4438,10.333333333333,20,62.788086,9.434505,62.963867,9.350634
3,4439,13.0,18,62.788086,9.434505,63.13965,9.350634
4,4440,11.0,11,62.788086,9.434505,63.22754,9.68589
5,4487,25.0,70,62.875977,8.425543,62.963867,8.425543
6,4488,17.666666666667,32,62.875977,8.425543,62.963867,8.509829
7,4524,18.666666666667,44,62.875977,9.098787,62.963867,9.098787
8,4545,12.0,26,62.875977,9.434505,62.963867,9.434505
9,4548,12.0,35,62.963867,9.014763,62.963867,9.098787
10,4569,11.0,37,62.963867,9.098787,62.963867,9.182774
11,4570,36.333333333333,94,62.963867,9.098787,63.051758,9.098787
12,4573,20.333333333333,53,62.963867,9.182774,62.963867,9.098787
13,4574,10.333333333333,27,62.963867,9.182774,63.051758,9.098787
14,4600,17.666666666667,49,63.051758,8.425543,63.13965,8.425543
15,4601,15.666666666666998,39,63.051758,9.014763,63.051758,9.098787
16,4614,18.666666666667,32,63.051758,8.678289,63.051758,8.762463
17,4615,14.666666666666998,22,63.051758,8.678289,63.13965,8.678289
18,4617,27.0,64,63.051758,9.098787,62.963867,9.098787
19,4636,19.333333333333,56,63.051758,8.762463,63.051758,8.678289
20,4637,21.333333333333,48,63.051758,9.350634,63.13965,9.350634
21,4638,10.333333333333,26,63.051758,10.854305,63.051758,10.93746
22,4652,21.333333333333,53,63.13965,8.678289,63.051758,8.678289
23,4673,13.0,17,63.13965,9.434505,63.13965,9.350634
24,4674,87.46666666666701,175,63.13965,11.435509,63.22754,11.435509
25,4682,15.666666666666998,60,63.13965,8.425543,63.051758,8.425543
26,4687,15.666666666666998,38,63.13965,9.68589,63.22754,9.68589
27,4697,10.266666666667,24,63.22754,9.350634,63.13965,9.350634
28,4698,21.333333333333,44,63.22754,9.602135,63.22754,9.68589
29,4699,14.0,28,63.22754,9.769608,63.22754,9.68589
30,4708,10.333333333333,42,63.22754,8.9307,63.22754,9.014763
31,4710,14.666666666666998,41,63.22754,9.014763,63.22754,8.9307
32,4712,10.133333333333,31,63.22754,9.434505,63.13965,9.350634
33,4715,53.4,143,63.22754,11.435509,63.13965,11.435509
34,4735,17.666666666667,17,63.22754,9.68589,63.31543,9.769608
35,4736,11.0,38,63.22754,9.68589,63.31543,9.68589
36,4754,10.333333333333,40,63.31543,8.425543,63.40332,8.425543
37,4755,12.0,24,63.31543,9.769608,63.22754,9.68589
38,4757,14.0,38,63.31543,10.354521,63.31543,10.271082
39,4780,28.0,66,63.31543,9.68589,63.22754,9.68589
40,4781,12.866666666667,42,63.31543,10.271082,63.31543,10.354521
41,4786,20.333333333333,32,63.40332,8.509829,63.49121,8.425543
42,4804,18.666666666667,64,63.40332,8.425543,63.31543,8.425543
43,4805,44.0,90,63.40332,8.425543,63.49121,8.425543
44,4808,14.666666666666998,54,63.40332,9.434505,63.49121,9.434505
45,4809,16.666666666667,44,63.40332,10.104082,63.49121,10.104082
46,4815,15.666666666666998,31,63.49121,8.594076,63.49121,8.425543
47,4817,14.0,33,63.49121,10.104082,63.40332,10.104082
48,4832,27.0,56,63.49121,8.425543,63.40332,8.425543
49,4833,25.0,70,63.49121,8.425543,63.49121,8.509829
50,4834,12.0,25,63.49121,8.425543,63.49121,8.341221
51,4836,41.0,68,63.49121,8.425543,63.5791,8.425543
52,4837,23.333333333333,49,63.49121,8.425543,63.5791,8.341221
53,4838,17.666666666667,30,63.49121,8.425543,63.5791,8.509829
54,4840,60.73333333333299,124,63.49121,8.509829,63.49121,8.425543
55,4841,14.666666666666998,13,63.49121,8.678289,63.49121,8.425543
56,4842,13.0,39,63.49121,8.9307,63.40332,8.9307
57,4845,13.0,19,63.49121,10.354521,63.666992,10.354521
58,4865,19.333333333333,47,63.49121,9.434505,63.40332,9.434505
59,4866,31.666666666667,55,63.49121,9.434505,63.49121,9.518339
60,4867,12.0,34,63.49121,9.518339,63.40332,9.434505
61,4868,39.333333333333,133,63.49121,9.518339,63.49121,9.434505
62,4879,17.666666666667,28,63.5791,9.266724,63.666992,9.266724
63,4891,94.4,171,63.5791,8.425543,63.49121,8.425543
64,4892,10.333333333333,33,63.5791,8.9307,63.666992,8.9307
65,4898,29.666666666667,65,63.5791,8.509829,63.49121,8.425543
66,4901,28.0,58,63.5791,10.354521,63.666992,10.354521
67,4909,11.0,19,63.666992,8.425543,63.49121,8.425543
68,4910,11.0,31,63.666992,10.354521,63.5791,10.354521
69,4940,12.0,32,63.666992,8.678289,63.754883,8.678289
70,4941,11.0,32,63.666992,9.350634,63.666992,9.266724
71,4942,15.666666666666998,43,63.666992,9.350634,63.754883,9.350634
72,4943,11.0,41,63.666992,10.020523,63.754883,10.020523
73,4945,28.666666666667,67,63.666992,10.271082,63.666992,10.354521
