,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,6512,12.0,83,62.788086,8.425543,62.963867,8.425543
1,6513,11.0,22,62.788086,8.425543,62.963867,8.509829
2,6514,14.0,21,62.788086,8.425543,63.31543,8.172468
3,6515,10.333333333333,15,62.788086,8.425543,63.49121,8.425543
4,6530,12.0,31,62.788086,9.350634,63.13965,9.350634
5,6551,12.0,30,62.788086,9.434505,62.963867,9.098787
6,6552,38.333333333333,24,62.788086,9.434505,62.963867,9.434505
7,6553,14.666666666666998,42,62.788086,9.434505,63.051758,9.098787
8,6555,22.333333333333,42,62.788086,9.434505,63.13965,9.350634
9,6631,28.0,120,62.875977,8.425543,62.963867,8.425543
10,6632,17.666666666667,34,62.875977,8.425543,62.963867,8.509829
11,6633,10.333333333333,15,62.875977,8.425543,63.31543,8.172468
12,6673,19.333333333333,57,62.875977,9.098787,62.963867,9.098787
13,6706,78.327609000236,20,62.875977,9.434505,62.963867,9.434505
14,6716,14.666666666666998,53,62.963867,9.014763,62.963867,9.098787
15,6717,12.0,28,62.963867,9.014763,63.051758,9.098787
16,6721,11.0,23,62.963867,9.350634,63.13965,9.350634
17,6758,10.333333333333,43,62.963867,8.509829,62.963867,8.425543
18,6760,12.0,34,62.963867,8.678289,63.051758,8.678289
19,6766,14.666666666666998,42,62.963867,9.098787,62.963867,9.182774
20,6767,83.866666666667,144,62.963867,9.098787,63.051758,9.098787
21,6771,28.0,99,62.963867,9.182774,62.963867,9.098787
22,6772,29.666666666667,39,62.963867,9.182774,63.051758,9.098787
23,6777,12.0,14,62.963867,9.518339,62.963867,9.602135
24,6779,12.0,24,62.963867,9.936924,63.051758,9.936924
25,6781,11.0,16,62.963867,10.020523,63.051758,10.020523
26,6803,20.333333333333,64,63.051758,8.425543,63.13965,8.425543
27,6804,14.0,36,63.051758,8.8466,63.051758,8.678289
28,6805,29.666666666667,67,63.051758,9.014763,63.051758,9.098787
29,6806,16.666666666667,18,63.051758,10.104082,63.051758,10.020523
30,6845,10.333333333333,34,63.051758,8.594076,63.051758,8.678289
31,6847,49.192573069918005,43,63.051758,8.678289,63.051758,8.762463
32,6851,37.333333333333,87,63.051758,9.098787,62.963867,9.098787
33,6853,12.6,17,63.051758,9.266724,62.963867,9.266724
34,6854,21.333333333333,34,63.051758,9.434505,63.13965,9.350634
35,6883,37.333333333333,87,63.051758,8.762463,63.051758,8.678289
36,6884,23.333333333333,42,63.051758,9.182774,63.051758,9.098787
37,6886,51.657075776905,79,63.051758,9.350634,63.13965,9.350634
38,6887,15.666666666666998,44,63.051758,10.854305,63.051758,10.93746
39,6889,15.666666666666998,55,63.051758,10.93746,63.13965,10.93746
40,6904,23.333333333333,46,63.13965,8.594076,63.13965,8.509829
41,6905,39.333333333333,91,63.13965,8.678289,63.051758,8.678289
42,6906,10.333333333333,19,63.13965,9.014763,63.051758,9.098787
43,6907,13.0,28,63.13965,9.014763,63.22754,9.014763
44,6908,21.333333333333,28,63.13965,9.266724,63.13965,9.350634
45,6930,18.666666666667,36,63.13965,8.9307,63.22754,8.9307
46,6933,11.0,25,63.13965,9.350634,63.051758,9.350634
47,6934,18.666666666667,29,63.13965,9.434505,63.13965,9.350634
48,6935,10.333333333333,22,63.13965,9.769608,63.22754,9.68589
49,6936,14.666666666666998,45,63.13965,10.93746,63.051758,10.93746
50,6937,129.2,300,63.13965,11.435509,63.22754,11.435509
51,6955,44.0,56,63.13965,8.425543,63.051758,8.425543
52,6956,18.666666666667,37,63.13965,8.762463,63.051758,8.678289
53,6957,18.866666666666998,18,63.13965,8.762463,63.051758,8.762463
54,6959,12.6,13,63.13965,9.182774,63.13965,9.350634
55,6961,16.666666666667,12,63.13965,9.602135,63.22754,9.68589
56,6963,35.333333333333,45,63.13965,9.68589,63.22754,9.68589
57,6964,14.666666666666998,18,63.13965,9.853285,63.051758,9.853285
58,6984,23.333333333333,32,63.22754,9.350634,63.13965,9.350634
59,6986,56.0,63,63.22754,9.602135,63.22754,9.68589
60,6987,31.666666666667,39,63.22754,9.769608,63.22754,9.68589
61,7005,17.933333333333,20,63.22754,8.425543,63.31543,8.425543
62,7006,14.466666666666999,25,63.22754,8.509829,63.22754,8.594076
63,7007,14.666666666666998,37,63.22754,8.678289,63.22754,8.594076
64,7008,20.333333333333,63,63.22754,8.678289,63.31543,8.678289
65,7009,20.333333333333,47,63.22754,8.9307,63.22754,9.014763
66,7010,10.333333333333,41,63.22754,9.014763,63.22754,8.9307
67,7011,24.0,40,63.22754,9.434505,63.13965,9.350634
68,7012,16.666666666667,29,63.22754,9.434505,63.22754,9.518339
69,7013,10.0,12,63.22754,9.518339,63.13965,9.518339
70,7014,10.333333333333,48,63.22754,9.518339,63.22754,9.434505
71,7015,13.0,14,63.22754,9.518339,63.22754,9.68589
