,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,5519,15.666666666666998,46,62.788086,8.425543,62.963867,8.425543
1,5520,10.333333333333,10,62.788086,8.425543,62.963867,8.509829
2,5521,14.666666666666998,19,62.788086,8.425543,63.31543,8.172468
3,5522,10.333333333333,15,62.788086,8.425543,63.49121,8.425543
4,5556,12.0,22,62.788086,9.434505,62.963867,9.098787
5,5557,19.266666666667,11,62.788086,9.434505,62.963867,9.434505
6,5558,11.0,15,62.788086,9.434505,63.051758,9.098787
7,5559,13.0,26,62.788086,9.434505,63.13965,9.350634
8,5560,12.0,16,62.788086,9.434505,63.22754,9.68589
9,5604,28.666666666667,83,62.875977,8.425543,62.963867,8.425543
10,5605,16.666666666667,30,62.875977,8.425543,62.963867,8.509829
11,5606,10.333333333333,18,62.875977,8.425543,63.31543,8.172468
12,5610,10.333333333333,47,62.875977,9.68589,62.963867,9.68589
13,5649,18.666666666667,54,62.875977,9.098787,62.963867,9.098787
14,5676,10.333333333333,29,62.875977,9.014763,62.963867,9.098787
15,5680,23.333333333333,27,62.875977,9.434505,62.963867,9.434505
16,5686,14.0,44,62.963867,9.014763,62.963867,9.098787
17,5715,17.666666666667,29,62.963867,9.098787,62.963867,9.182774
18,5716,55.8,95,62.963867,9.098787,63.051758,9.098787
19,5718,28.666666666667,73,62.963867,9.182774,62.963867,9.098787
20,5719,13.0,39,62.963867,9.182774,63.051758,9.098787
21,5750,18.666666666667,58,63.051758,8.425543,63.13965,8.425543
22,5752,16.666666666667,45,63.051758,9.014763,63.051758,9.098787
23,5754,14.0,28,63.051758,10.104082,63.051758,10.020523
24,5781,21.333333333333,32,63.051758,8.678289,63.051758,8.762463
25,5782,11.0,27,63.051758,8.678289,63.13965,8.678289
26,5784,35.333333333333,96,63.051758,9.098787,62.963867,9.098787
27,5798,23.333333333333,67,63.051758,8.762463,63.051758,8.678289
28,5800,14.666666666666998,32,63.051758,9.182774,63.051758,9.098787
29,5803,24.0,54,63.051758,9.350634,63.13965,9.350634
30,5818,27.0,73,63.13965,8.678289,63.051758,8.678289
31,5851,10.333333333333,44,63.13965,10.93746,63.051758,10.93746
32,5852,88.273276914998,189,63.13965,11.435509,63.22754,11.435509
33,5861,22.333333333333,60,63.13965,8.425543,63.051758,8.425543
34,5862,11.0,27,63.13965,8.762463,63.051758,8.678289
35,5863,17.666666666667,41,63.13965,9.68589,63.22754,9.68589
36,5872,10.333333333333,32,63.22754,9.350634,63.13965,9.350634
37,5874,26.0,59,63.22754,9.602135,63.22754,9.68589
38,5875,15.666666666666998,41,63.22754,9.769608,63.22754,9.68589
39,5890,13.0,46,63.22754,8.9307,63.22754,9.014763
40,5891,15.266666666667,39,63.22754,9.014763,63.22754,8.9307
41,5893,62.133333333333,148,63.22754,11.435509,63.13965,11.435509
42,5916,17.666666666667,15,63.22754,9.68589,63.31543,9.769608
43,5918,11.0,28,63.22754,9.68589,63.31543,9.68589
44,5919,11.0,23,63.22754,11.51837,63.22754,11.435509
45,5942,13.0,36,63.31543,8.425543,63.40332,8.425543
46,5943,13.0,17,63.31543,8.425543,63.49121,8.425543
47,5944,17.666666666667,37,63.31543,9.769608,63.22754,9.68589
48,5945,16.666666666667,59,63.31543,10.354521,63.31543,10.271082
49,5974,31.666666666667,71,63.31543,9.68589,63.22754,9.68589
50,5975,14.0,31,63.31543,10.271082,63.31543,10.354521
51,5983,23.333333333333,48,63.40332,8.509829,63.49121,8.425543
52,5984,11.0,44,63.40332,9.518339,63.40332,9.434505
53,5985,10.333333333333,34,63.40332,9.518339,63.49121,9.434505
54,5986,12.0,17,63.40332,9.518339,63.49121,9.518339
55,6010,21.333333333333,61,63.40332,8.425543,63.31543,8.425543
56,6011,72.333333333333,138,63.40332,8.425543,63.49121,8.425543
57,6012,13.0,22,63.40332,8.594076,63.49121,8.425543
58,6017,20.333333333333,66,63.40332,9.434505,63.49121,9.434505
59,6019,21.333333333333,65,63.40332,10.104082,63.49121,10.104082
60,6029,22.333333333333,42,63.49121,8.594076,63.49121,8.425543
61,6032,17.666666666667,41,63.49121,10.104082,63.40332,10.104082
62,6049,10.2,15,63.49121,8.425543,63.40332,8.341221
63,6050,37.333333333333,62,63.49121,8.425543,63.40332,8.425543
64,6051,11.0,13,63.49121,8.425543,63.49121,8.594076
65,6053,33.666666666667,65,63.49121,8.425543,63.49121,8.509829
66,6054,15.666666666666998,16,63.49121,8.425543,63.49121,8.678289
67,6055,15.666666666666998,25,63.49121,8.425543,63.49121,8.341221
68,6056,51.933333333332996,86,63.49121,8.425543,63.5791,8.425543
69,6057,29.666666666667,55,63.49121,8.425543,63.5791,8.341221
70,6058,21.333333333333,33,63.49121,8.425543,63.5791,8.509829
71,6059,10.333333333333,10,63.49121,8.425543,63.666992,8.0880375
72,6060,83.6,176,63.49121,8.509829,63.49121,8.425543
73,6061,15.666666666666998,26,63.49121,8.678289,63.49121,8.425543
74,6062,14.0,34,63.49121,8.9307,63.40332,8.9307
75,6064,12.0,38,63.49121,9.602135,63.5791,9.602135
76,6065,17.666666666667,32,63.49121,10.354521,63.666992,10.354521
77,6092,23.333333333333,86,63.49121,9.434505,63.40332,9.434505
78,6093,33.666666666667,66,63.49121,9.434505,63.49121,9.518339
79,6094,16.666666666667,35,63.49121,9.518339,63.40332,9.434505
80,6095,56.2,136,63.49121,9.518339,63.49121,9.434505
81,6107,14.666666666666998,31,63.5791,9.266724,63.666992,9.266724
82,6108,13.0,34,63.5791,10.271082,63.666992,10.354521
83,6128,122.93333333333,265,63.5791,8.425543,63.49121,8.425543
84,6129,10.333333333333,32,63.5791,8.9307,63.666992,8.9307
85,6137,43.0,78,63.5791,8.509829,63.49121,8.425543
86,6138,14.0,29,63.5791,8.594076,63.49121,8.425543
87,6139,12.0,31,63.5791,9.434505,63.49121,9.434505
88,6141,34.333333333333,80,63.5791,10.354521,63.666992,10.354521
89,6146,16.666666666667,27,63.666992,8.425543,63.49121,8.425543
90,6147,14.0,40,63.666992,10.354521,63.5791,10.354521
91,6148,10.333333333333,20,63.666992,10.354521,63.666992,10.271082
92,6149,10.333333333333,27,63.666992,10.521278,63.754883,10.521278
93,6183,12.0,37,63.666992,8.678289,63.754883,8.678289
94,6184,14.0,29,63.666992,8.762463,63.754883,8.678289
95,6186,11.0,31,63.666992,9.350634,63.666992,9.266724
96,6187,22.333333333333,56,63.666992,9.350634,63.754883,9.350634
97,6188,10.333333333333,29,63.666992,10.020523,63.754883,10.020523
98,6189,42.0,95,63.666992,10.271082,63.666992,10.354521
99,6194,14.666666666666998,30,63.666992,8.509829,63.49121,8.425543
100,6195,19.333333333333,43,63.666992,9.434505,63.754883,9.350634
101,6199,20.333333333333,41,63.754883,8.594076,63.754883,8.678289
102,6200,11.0,27,63.754883,9.434505,63.666992,9.434505
103,6201,56.379971048326,87,63.754883,9.434505,63.754883,9.350634
104,6202,11.933333333333001,36,63.754883,9.602135,63.754883,9.68589
105,6222,18.666666666667,35,63.754883,9.350634,63.666992,9.350634
106,6223,19.333333333333,45,63.754883,9.350634,63.666992,9.434505
107,6224,21.333333333333,46,63.754883,9.350634,63.754883,9.434505
108,6225,11.0,29,63.754883,9.350634,63.842773,9.350634
109,6226,14.0,23,63.754883,9.350634,64.106445,9.182774
110,6227,19.333333333333,63,63.754883,9.68589,63.754883,9.602135
111,6234,17.666666666667,13,63.754883,8.678289,63.49121,8.425543
112,6236,29.666666666667,10,63.754883,8.678289,63.754883,8.594076
113,6237,12.0,35,63.754883,8.678289,63.754883,8.762463
114,6238,28.0,62,63.754883,8.762463,63.754883,8.678289
115,6241,22.333333333333,57,63.754883,10.020523,63.666992,10.020523
116,6242,13.0,27,63.754883,10.187601,63.666992,10.354521
117,6252,10.333333333333,26,63.842773,8.594076,63.754883,8.594076
118,6285,12.0,36,63.842773,9.350634,63.754883,9.350634
119,6286,11.0,15,63.842773,9.350634,64.106445,9.182774
120,6287,20.333333333333,39,63.842773,9.602135,63.754883,9.602135
121,6326,11.0,35,63.930664,9.266724,64.018555,9.266724
122,6327,19.333333333333,40,63.930664,9.266724,64.106445,9.182774
