,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,7275,28.076923076923,75,62.788086,8.425543,62.963867,8.425543
1,7276,20.846153846154,60,62.788086,8.425543,62.963867,8.509829
2,7277,10.615384615384999,48,62.788086,8.425543,62.963867,8.594076
3,7278,10.615384615384999,25,62.788086,8.425543,63.051758,8.678289
4,7280,11.615384615385,35,62.788086,8.425543,63.22754,8.256863
5,7281,17.230769230769,39,62.788086,8.425543,63.31543,8.172468
6,7282,12.615384615385,27,62.788086,8.425543,63.49121,8.425543
7,7302,17.230769230769,35,62.788086,9.350634,62.963867,9.350634
8,7337,28.076923076923,62,62.788086,9.434505,62.963867,9.350634
9,7338,19.846153846154,42,62.788086,9.434505,62.963867,9.098787
10,7339,16.230769230769,34,62.788086,9.434505,62.963867,9.182774
11,7340,12.615384615385,32,62.788086,9.434505,62.963867,9.266724
12,7341,14.230769230769,26,62.788086,9.434505,62.963867,9.434505
13,7342,20.846153846154,42,62.788086,9.434505,62.963867,9.518339
14,7344,19.846153846154,40,62.788086,9.434505,63.051758,9.098787
15,7345,10.0,28,62.788086,9.434505,63.051758,9.350634
16,7346,19.846153846154,45,62.788086,9.434505,63.13965,9.350634
17,7347,13.615384615385,29,62.788086,9.434505,63.22754,9.434505
18,7348,10.0,32,62.788086,9.434505,63.22754,9.68589
19,7418,69.615384615385,153,62.875977,8.425543,62.963867,8.425543
20,7419,56.076923076922995,142,62.875977,8.425543,62.963867,8.509829
21,7421,11.615384615385,38,62.875977,8.425543,62.963867,8.341221
22,7422,19.846153846154,61,62.875977,8.425543,62.963867,8.594076
23,7423,14.230769230769,31,62.875977,8.425543,63.051758,8.425543
24,7424,17.230769230769,41,62.875977,8.425543,63.051758,8.509829
25,7425,14.230769230769,36,62.875977,8.425543,63.13965,8.425543
26,7426,11.615384615385,29,62.875977,8.425543,63.31543,8.172468
27,7430,18.230769230769,37,62.875977,8.9307,62.963867,8.9307
28,7436,31.076923076923,66,62.875977,9.68589,62.963867,9.68589
29,7437,12.615384615385,22,62.875977,9.68589,62.963867,9.769608
30,7438,10.0,15,62.875977,9.68589,62.963867,9.602135
31,7439,10.615384615384999,11,62.875977,9.68589,63.051758,9.68589
32,7473,10.0,15,62.875977,8.678289,62.963867,8.678289
33,7474,24.461538461538,29,62.875977,8.678289,62.963867,8.762463
34,7481,10.0,29,62.875977,9.098787,62.963867,9.098787
35,7486,13.615384615385,23,62.875977,9.266724,62.963867,9.182774
36,7487,18.230769230769,34,62.875977,9.266724,62.963867,9.266724
37,7492,11.615384615385,44,62.875977,9.350634,62.963867,9.350634
38,7507,10.0,22,62.963867,9.014763,62.963867,9.098787
39,7529,10.0,39,62.963867,8.425543,62.963867,8.509829
40,7533,10.0,27,62.963867,8.509829,62.963867,8.594076
41,7536,11.615384615385,51,62.963867,9.098787,62.963867,9.014763
42,7537,26.461538461538,94,62.963867,9.098787,62.963867,9.182774
43,7538,35.692307692308,95,62.963867,9.098787,63.051758,9.098787
44,7539,13.615384615385,31,62.963867,9.182774,62.963867,9.098787
45,7540,10.615384615384999,21,62.963867,9.266724,63.051758,9.266724
46,7550,10.923076923077,22,62.963867,9.602135,62.963867,9.518339
47,7552,18.230769230769,16,63.051758,8.425543,63.051758,8.341221
48,7553,12.615384615385,17,63.051758,8.425543,63.051758,8.509829
49,7554,63.076923076922995,54,63.051758,8.425543,63.13965,8.425543
50,7596,10.615384615384999,30,63.051758,8.678289,62.963867,8.678289
51,7597,10.0,35,63.051758,8.678289,63.051758,8.8466
52,7598,30.076923076923,69,63.051758,8.678289,63.051758,8.762463
53,7599,33.076923076922995,78,63.051758,8.678289,63.13965,8.678289
54,7600,16.230769230769,54,63.051758,8.678289,63.13965,8.762463
55,7602,12.615384615385,22,63.051758,9.098787,62.963867,9.014763
56,7603,76.461538461538,148,63.051758,9.098787,62.963867,9.098787
57,7604,25.461538461538,50,63.051758,9.098787,62.963867,9.182774
58,7605,23.461538461538,54,63.051758,9.098787,63.051758,9.014763
59,7606,10.230769230769,21,63.051758,9.098787,63.051758,8.9307
60,7607,19.846153846154,36,63.051758,9.098787,63.051758,9.182774
61,7610,14.230769230769,39,63.051758,9.853285,63.13965,9.853285
62,7611,13.461538461538,13,63.051758,9.936924,62.963867,9.936924
63,7613,10.0,33,63.051758,10.020523,62.963867,10.020523
64,7614,13.615384615385,24,63.051758,10.020523,63.051758,10.104082
65,7653,48.600280683917,63,63.051758,8.762463,63.051758,8.678289
66,7654,15.538461538462,19,63.051758,8.762463,63.13965,8.762463
67,7656,14.230769230769,46,63.051758,9.350634,63.13965,9.350634
68,7659,11.615384615385,53,63.051758,10.93746,63.051758,10.854305
69,7660,12.615384615385,53,63.051758,10.93746,63.13965,10.93746
70,7676,26.461538461538,41,63.13965,8.509829,63.13965,8.594076
71,7677,12.615384615385,45,63.13965,8.678289,63.051758,8.678289
72,7721,18.230769230769,33,63.13965,9.350634,63.051758,9.434505
73,7722,42.307692307692,97,63.13965,9.350634,63.051758,9.350634
74,7723,17.230769230769,33,63.13965,9.350634,63.13965,9.266724
75,7724,15.230769230769,39,63.13965,9.350634,63.13965,9.434505
76,7725,11.615384615385,17,63.13965,9.350634,63.13965,9.182774
77,7726,20.846153846154,39,63.13965,9.350634,63.22754,9.350634
78,7727,24.461538461538,39,63.13965,9.350634,63.22754,9.434505
79,7728,17.230769230769,25,63.13965,9.350634,63.22754,9.266724
80,7729,21.846153846154,75,63.13965,10.93746,63.051758,10.93746
81,7730,77.076923076923,229,63.13965,11.435509,63.22754,11.435509
82,7737,18.230769230769,59,63.13965,8.425543,63.051758,8.425543
83,7738,10.615384615384999,31,63.13965,8.425543,63.13965,8.341221
84,7740,10.0,22,63.13965,9.68589,63.22754,9.68589
85,7753,12.615384615385,19,63.22754,9.350634,63.22754,9.434505
86,7754,10.0,18,63.22754,9.602135,63.22754,9.68589
87,7755,10.615384615384999,34,63.22754,9.769608,63.22754,9.68589
88,7781,17.230769230769,45,63.22754,8.9307,63.13965,8.9307
89,7783,12.615384615385,33,63.22754,8.9307,63.31543,8.9307
90,7785,10.615384615384999,28,63.22754,9.014763,63.13965,9.014763
91,7786,18.230769230769,51,63.22754,9.014763,63.22754,8.9307
92,7787,10.384615384615001,17,63.22754,9.014763,63.31543,9.014763
93,7790,10.0,30,63.22754,9.434505,63.22754,9.518339
94,7791,19.846153846154,42,63.22754,9.518339,63.22754,9.434505
95,7795,104.84615384615,322,63.22754,11.435509,63.13965,11.435509
96,7796,11.615384615385,38,63.22754,11.435509,63.22754,11.51837
97,7820,12.615384615385,18,63.22754,9.68589,63.13965,9.769608
98,7821,16.230769230769,24,63.22754,9.68589,63.13965,9.602135
99,7822,31.076923076923,62,63.22754,9.68589,63.13965,9.68589
100,7823,50.538461538462,58,63.22754,9.68589,63.22754,9.602135
101,7824,31.076923076923,27,63.22754,9.68589,63.22754,9.769608
