,index,Baseline: People Moving,Crisis: People Moving,x0,y0,x1,y1
0,2946,14.666666666666998,35,62.788086,8.425543,62.963867,8.425543
1,2947,12.0,22,62.788086,8.425543,62.963867,8.509829
2,2976,14.666666666666998,29,62.788086,9.434505,62.963867,9.350634
3,3018,29.666666666667,79,62.875977,8.425543,62.963867,8.425543
4,3019,20.333333333333,35,62.875977,8.425543,62.963867,8.509829
5,3021,11.0,29,62.875977,9.68589,62.963867,9.68589
6,3065,14.0,40,62.963867,9.098787,62.963867,9.182774
7,3066,23.333333333333,49,62.963867,9.098787,63.051758,9.098787
8,3068,10.333333333333,24,62.963867,9.182774,62.963867,9.098787
9,3076,14.0,37,63.051758,8.678289,63.051758,8.762463
10,3077,17.666666666667,62,63.051758,8.678289,63.13965,8.678289
11,3079,30.666666666667,65,63.051758,9.098787,62.963867,9.098787
12,3102,11.0,34,63.051758,10.93746,63.051758,10.854305
13,3120,19.333333333333,38,63.13965,9.350634,63.051758,9.350634
14,3122,34.333333333333,101,63.13965,11.435509,63.22754,11.435509
15,3128,11.0,38,63.13965,8.425543,63.051758,8.425543
16,3142,11.0,25,63.22754,9.014763,63.22754,8.9307
17,3143,66.46666666666701,155,63.22754,11.435509,63.13965,11.435509
18,3156,10.333333333333,29,63.22754,9.68589,63.13965,9.68589
19,3157,11.0,40,63.22754,9.68589,63.22754,9.602135
20,3158,18.666666666667,61,63.22754,9.68589,63.31543,9.68589
21,3166,13.0,45,63.31543,8.425543,63.40332,8.425543
22,3180,13.0,44,63.31543,10.271082,63.31543,10.354521
23,3193,10.333333333333,28,63.40332,8.425543,63.31543,8.425543
24,3194,16.666666666667,49,63.40332,8.425543,63.49121,8.425543
25,3195,11.0,22,63.40332,9.434505,63.49121,9.434505
26,3196,12.0,32,63.40332,10.104082,63.49121,10.104082
27,3199,11.0,30,63.40332,8.9307,63.49121,8.9307
28,3203,11.0,46,63.49121,10.104082,63.40332,10.104082
29,3209,14.0,35,63.49121,8.425543,63.40332,8.509829
30,3210,44.0,106,63.49121,8.425543,63.40332,8.425543
31,3211,54.933333333332996,121,63.49121,8.425543,63.49121,8.509829
32,3212,18.666666666667,49,63.49121,8.425543,63.49121,8.341221
33,3213,101.73333333333,202,63.49121,8.425543,63.5791,8.425543
34,3214,31.666666666667,72,63.49121,8.425543,63.5791,8.341221
35,3215,25.0,54,63.49121,8.425543,63.5791,8.509829
36,3217,15.666666666666998,41,63.49121,8.509829,63.49121,8.425543
37,3233,16.666666666667,45,63.49121,9.434505,63.40332,9.434505
38,3234,39.333333333333,99,63.49121,9.434505,63.49121,9.518339
39,3236,21.333333333333,68,63.49121,9.518339,63.49121,9.434505
40,3246,28.666666666667,72,63.5791,8.425543,63.49121,8.425543
41,3251,10.333333333333,29,63.5791,8.509829,63.49121,8.425543
42,3259,25.0,68,63.666992,10.354521,63.5791,10.354521
43,3261,22.333333333333,57,63.666992,10.354521,63.666992,10.271082
44,3280,11.0,22,63.666992,9.350634,63.754883,9.350634
45,3281,14.666666666666998,37,63.666992,10.020523,63.754883,10.020523
46,3284,19.333333333333,29,63.754883,8.594076,63.754883,8.678289
47,3285,13.0,40,63.754883,9.434505,63.754883,9.350634
48,3287,12.0,38,63.754883,9.602135,63.754883,9.68589
49,3296,17.666666666667,37,63.754883,9.350634,63.666992,9.350634
50,3297,16.666666666667,31,63.754883,9.350634,63.666992,9.434505
51,3298,34.333333333333,67,63.754883,9.350634,63.754883,9.434505
52,3303,17.666666666667,29,63.754883,8.678289,63.754883,8.594076
53,3304,14.666666666666998,38,63.754883,8.678289,63.754883,8.762463
54,3305,10.333333333333,21,63.754883,8.762463,63.754883,8.678289
55,3343,10.333333333333,21,63.930664,9.936924,64.018555,9.936924
56,3356,13.0,35,64.018555,8.425543,64.018555,8.509829
57,3357,14.0,45,64.018555,8.509829,64.018555,8.425543
58,3358,15.666666666666998,43,64.018555,8.509829,64.018555,8.594076
59,3359,15.666666666666998,62,64.018555,8.509829,64.106445,8.509829
60,3360,13.0,32,64.018555,9.602135,63.930664,9.602135
